CIS	CISLabel	BN	BNlabel	NIMED	UCD13
CIS68952704	CELEBREX 100 mg, gélule	http://www.romedi.fr/romedi/BN4lbai1oshvk0je5ha5kooajqtlfat7g3	CELEBREX	12806	3400892234571
CIS67058644	CELECOXIB BIOGARAN 200 mg, gélule	http://www.romedi.fr/romedi/BNv6l3lni5hhpgfqduss2iuh9n9tl9tf26	CELECOXIB	28606	3400894075424
CIS68052288	CELECOXIB PFIZER 100 mg, gélule	http://www.romedi.fr/romedi/BNv6l3lni5hhpgfqduss2iuh9n9tl9tf26	CELECOXIB	28320	3400894037514
CIS68156269	CELECOXIB ZYDUS 100 mg, gélule	http://www.romedi.fr/romedi/BNv6l3lni5hhpgfqduss2iuh9n9tl9tf26	CELECOXIB	28936	3400894042136
CIS68110962	CELECOXIB ARROW 200 mg, gélule	http://www.romedi.fr/romedi/BNv6l3lni5hhpgfqduss2iuh9n9tl9tf26	CELECOXIB	28354	3400894044727
CIS68891831	CELECOXIB RANBAXY 200 mg, gélule	http://www.romedi.fr/romedi/BNv6l3lni5hhpgfqduss2iuh9n9tl9tf26	CELECOXIB	30067	3400894101598
CIS60756034	CIMETIDINE MYLAN 800 mg, comprimé pelliculé	http://www.romedi.fr/romedi/BNtk3f4s3rlbuu16meg3cier3lujedrrf5	CIMETIDINE	10095	3400891874488
CIS62844636	CIMETIDINE MYLAN 400 mg, comprimé pelliculé	http://www.romedi.fr/romedi/BNtk3f4s3rlbuu16meg3cier3lujedrrf5	CIMETIDINE	13587	3400891812626
CIS64073139	CIMETIDINE MYLAN 200 mg,comprimé effervescent	http://www.romedi.fr/romedi/BNtk3f4s3rlbuu16meg3cier3lujedrrf5	CIMETIDINE	11689	3400892100067
CIS65619623	CIMETIDINE TEVA 400 mg, comprimé	http://www.romedi.fr/romedi/BNtk3f4s3rlbuu16meg3cier3lujedrrf5	CIMETIDINE	22601	3400892089959
CIS65141760	CIMETIDINE TEVA 200 mg, comprimé effervescent	http://www.romedi.fr/romedi/BNtk3f4s3rlbuu16meg3cier3lujedrrf5	CIMETIDINE	14580	3400892570488
CIS67535309	CIMETIDINE MYLAN 200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/BNtk3f4s3rlbuu16meg3cier3lujedrrf5	CIMETIDINE	9272	3400891812565
CIS66790292	CIMETIDINE TEVA 800 mg, comprimé effervescent	http://www.romedi.fr/romedi/BNtk3f4s3rlbuu16meg3cier3lujedrrf5	CIMETIDINE	14581	3400892570549
CIS68053454	CIMETIDINE ARROW 200 mg, comprimé effervescent	http://www.romedi.fr/romedi/BNtk3f4s3rlbuu16meg3cier3lujedrrf5	CIMETIDINE	14514	3400892579016
CIS67699269	ANSATIPINE 150 mg, gélule	http://www.romedi.fr/romedi/BNhhiicoblioauq774vq5mli0gg36vc50d	ANSATIPINE	7373	3400891592160
CIS69373941	NIZAXID 150 mg, gélule	http://www.romedi.fr/romedi/BN60hru5liu1pkbvb94p4mq5rd51jqfb1g	NIZAXID	510	3400891257373
CIS61741918	RHINOCORT 64 microgrammes/dose, suspension pour pulvérisation nasale	http://www.romedi.fr/romedi/BN0ichgvaq4l9m3dhjroi2oop3cshkr1sm	RHINOCORT	12370	3400892147024
CIS61065315	ENTOCORT 3 mg, microgranules gastro-résistants en gélule	http://www.romedi.fr/romedi/BNtauaknofe2mvtfolscfc9tt2s2ad8dvt	ENTOCORT	11758	3400891882124
CIS65036357	PULMICORT TURBUHALER 200 microgrammes/dose, poudre pour inhalation	http://www.romedi.fr/romedi/BNetqa48geve3qhhhh2ri7njggbm6nj4nn	PULMICORT TURBUHALER	4708	3400891524215
CIS65546488	PULMICORT TURBUHALER 400 microgrammes/dose, poudre pour inhalation	http://www.romedi.fr/romedi/BNetqa48geve3qhhhh2ri7njggbm6nj4nn	PULMICORT TURBUHALER	6385	3400891733570
CIS65773258	PULMICORT 0,50 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose	http://www.romedi.fr/romedi/BNodb2nnotqu1fj4ot0apta936h1vdd0l7	PULMICORT	8815	3400891720624
CIS60468092	NOVOPULMON NOVOLIZER 200 microgrammes/dose, poudre pour inhalation	http://www.romedi.fr/romedi/BN11o703pgvbkc933b1hgc25g5u6mmoafr	NOVOPULMON NOVOLIZER	14775	3400892623511
CIS60468092	NOVOPULMON NOVOLIZER 200 microgrammes/dose, poudre pour inhalation	http://www.romedi.fr/romedi/BN11o703pgvbkc933b1hgc25g5u6mmoafr	NOVOPULMON NOVOLIZER	15551	3400892623689
CIS60505950	BUDESONIDE ARROW 0,5 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose	http://www.romedi.fr/romedi/BN9795k7e37l1n01li8g1va50pg8rbk7hu	BUDESONIDE	14577	3400892567129
CIS61354914	BUDESONIDE SANDOZ 1 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose	http://www.romedi.fr/romedi/BN9795k7e37l1n01li8g1va50pg8rbk7hu	BUDESONIDE	15071	3400892709710
CIS62152730	MIFLONIL 200 microgrammes, poudre pour inhalation en gélule	http://www.romedi.fr/romedi/BNd4hcnvadqr1mguqdakr2ejf6t4fs22kd	MIFLONIL	14451	3400892582665
CIS65554855	BUDESONIDE ARROW 1 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose	http://www.romedi.fr/romedi/BN9795k7e37l1n01li8g1va50pg8rbk7hu	BUDESONIDE	14578	3400892567297
CIS62052833	MIKICORT 3 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BN6501ignk2jihi7dlvcls0cfiqtieusur	MIKICORT	23293	3400892939377
CIS63115432	MIKICORT 9 mg, granulés gastro-résistants	http://www.romedi.fr/romedi/BN6501ignk2jihi7dlvcls0cfiqtieusur	MIKICORT	31919	3400894239895
CIS64572074	RHINOCORT 64 microgrammes/dose, suspension pour pulvérisation nasale	http://www.romedi.fr/romedi/BN0ichgvaq4l9m3dhjroi2oop3cshkr1sm	RHINOCORT	31251	3400894227250
CIS66664532	PULMICORT 1 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose	http://www.romedi.fr/romedi/BNodb2nnotqu1fj4ot0apta936h1vdd0l7	PULMICORT	8814	3400891720792
CIS68441909	PULMICORT TURBUHALER 100 microgrammes/dose, poudre pour inhalation	http://www.romedi.fr/romedi/BNetqa48geve3qhhhh2ri7njggbm6nj4nn	PULMICORT TURBUHALER	9147	3400891733402
CIS67008036	NOVOPULMON NOVOLIZER 400 microgrammes/dose, poudre pour inhalation	http://www.romedi.fr/romedi/BN11o703pgvbkc933b1hgc25g5u6mmoafr	NOVOPULMON NOVOLIZER	23081	3400892863634
CIS67008036	NOVOPULMON NOVOLIZER 400 microgrammes/dose, poudre pour inhalation	http://www.romedi.fr/romedi/BN11o703pgvbkc933b1hgc25g5u6mmoafr	NOVOPULMON NOVOLIZER	23082	3400892863863
CIS67802737	BUDESONIDE TEVA 0,5 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose	http://www.romedi.fr/romedi/BN9795k7e37l1n01li8g1va50pg8rbk7hu	BUDESONIDE	15052	3400892709888
CIS68684505	MIFLONIL 400 microgrammes, poudre pour inhalation en gélule	http://www.romedi.fr/romedi/BNd4hcnvadqr1mguqdakr2ejf6t4fs22kd	MIFLONIL	14452	3400892582726
CIS67461691	BUDESONIDE SANDOZ 64 microgrammes/dose, suspension pour pulvérisation nasale	http://www.romedi.fr/romedi/BN9795k7e37l1n01li8g1va50pg8rbk7hu	BUDESONIDE	30806	3400894131175
CIS61950444	LOGIMAX 5 mg/47,5 mg, comprimé pelliculé à libération prolongée	http://www.romedi.fr/romedi/BN75i03cmntnu3kse3sr50lak2b57bti42	LOGIMAX	8846	3400891737653
CIS66459997	METOPROLOL RANBAXY 100 mg, comprimé sécable	http://www.romedi.fr/romedi/BNo0338t5kl4u8lnrcfaf75lfc9egsckk4	METOPROLOL	11001	3400891974706
CIS64354570	SELOZOK L.P. 23,75 mg, comprimé pelliculé sécable à libération prolongée	http://www.romedi.fr/romedi/BNo6ltcommas80l5vn0nnk2bb6pafbss39	SELOZOK	14231	3400892385945
CIS65340488	SELOZOK L.P. 95 mg, comprimé pelliculé à libération prolongée	http://www.romedi.fr/romedi/BNo6ltcommas80l5vn0nnk2bb6pafbss39	SELOZOK	14232	3400892386027
CIS62837759	METOPROLOL SANDOZ 100 mg, comprimé	http://www.romedi.fr/romedi/BNo0338t5kl4u8lnrcfaf75lfc9egsckk4	METOPROLOL	11352	3400892918617
CIS64930518	METOPROLOL SANDOZ 50 mg, comprimé	http://www.romedi.fr/romedi/BNo0338t5kl4u8lnrcfaf75lfc9egsckk4	METOPROLOL	11351	3400892918785
CIS66459997	METOPROLOL RANBAXY 100 mg, comprimé sécable	http://www.romedi.fr/romedi/BNo0338t5kl4u8lnrcfaf75lfc9egsckk4	METOPROLOL	28774	3400893176559
CIS60927791	METOPROLOL ACCORD 50 mg, comprimé	http://www.romedi.fr/romedi/BNo0338t5kl4u8lnrcfaf75lfc9egsckk4	METOPROLOL	29997	3400893896723
CIS67211976	LOPRESSOR 100 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/BN9knmh6cbglkju9ph82p9h2pninu725sa	LOPRESSOR	5960	3400890550956
CIS69376930	LOPRESSOR L.P. 200 mg, comprimé sécable à libération prolongée	http://www.romedi.fr/romedi/BN9knmh6cbglkju9ph82p9h2pninu725sa	LOPRESSOR	4718	3400890551038
CIS68179830	SELOKEN 100 mg, comprimé sécable	http://www.romedi.fr/romedi/BN9bp6smrn2m2sbghdvhthi7cb31hbgaap	SELOKEN	13627	3400891522082
CIS68679426	SELOKEN L P 200 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/BN9bp6smrn2m2sbghdvhthi7cb31hbgaap	SELOKEN	1471	3400891203844
CIS68428420	SELOZOK L.P. 190 mg, comprimé pelliculé à libération prolongée	http://www.romedi.fr/romedi/BNo6ltcommas80l5vn0nnk2bb6pafbss39	SELOZOK	14233	3400892385884
CIS66721022	METOPROLOL ARROW 100 mg, comprimé sécable	http://www.romedi.fr/romedi/BNo0338t5kl4u8lnrcfaf75lfc9egsckk4	METOPROLOL	27389	3400893760895
CIS68743715	METOPROLOL ACCORD 100 mg, comprimé sécable	http://www.romedi.fr/romedi/BNo0338t5kl4u8lnrcfaf75lfc9egsckk4	METOPROLOL	27532	3400893896662
CIS61917063	DIGOXINE NATIVELLE 5 microgrammes/0,1 ml, solution buvable, en gouttes	http://www.romedi.fr/romedi/BN2tkij3sqng6bjv8c4hl6j20k9hvda7k0	DIGOXINE NATIVELLE	4207	3400890270649
CIS65458013	DIGOXINE NATIVELLE ADULTES 0,50 mg/2 ml, solution injectable IV	http://www.romedi.fr/romedi/BN2tkij3sqng6bjv8c4hl6j20k9hvda7k0	DIGOXINE NATIVELLE	4630	3400890270410
CIS63593820	HEMIGOXINE NATIVELLE 0,125 mg, comprimé	http://www.romedi.fr/romedi/BN88ilrrq1iktfiq3ah2s90ce6tktc6uv0	HEMIGOXINE NATIVELLE	10688	3400891943429
CIS67681303	DIGOXINE NATIVELLE 0,25 mg, comprimé	http://www.romedi.fr/romedi/BN2tkij3sqng6bjv8c4hl6j20k9hvda7k0	DIGOXINE NATIVELLE	2881	3400890270588
CIS66367812	OPDIVO 10 mg/ml, solution a diluer pour perfusion	http://www.romedi.fr/romedi/BNlggu8s6feh4iff7qenvc63m6v92kvaq7	OPDIVO	32898	3400894389798
CIS67654911	DISULONE, comprimé sécable	http://www.romedi.fr/romedi/BNnphqk79kn186ejik6sqit9uva7toe050	DISULONE	2511	3400890279406
CIS62894653	VOTRIENT 200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/BNopioab3a8ct39fm88oeoaijse3pnibrn	VOTRIENT	24897	3400893556092
CIS63803884	VOTRIENT 400 mg, comprimé pelliculé	http://www.romedi.fr/romedi/BNopioab3a8ct39fm88oeoaijse3pnibrn	VOTRIENT	25517	3400893556153
CIS60353108	METHOTREXATE BIODIM 25 mg/1mL, solution injectable	http://www.romedi.fr/romedi/BNl3e393ik30r71den01ddc07bhrgjr68h	METHOTREXATE	5962	3400890502641
CIS60695745	METHOTREXATE BELLON 2,5 mg, comprimé	http://www.romedi.fr/romedi/BNl3e393ik30r71den01ddc07bhrgjr68h	METHOTREXATE	4199	3400890585446
CIS61153021	METHOTREXATE TEVA 10 POUR CENT (5 g/50 ml), solution injectable	http://www.romedi.fr/romedi/BNl3e393ik30r71den01ddc07bhrgjr68h	METHOTREXATE	11420	3400891906059
CIS65946692	METHOTREXATE TEVA 2,5 POUR CENT (50 mg/2 ml), solution injectable	http://www.romedi.fr/romedi/BNl3e393ik30r71den01ddc07bhrgjr68h	METHOTREXATE	11417	3400891906288
CIS61981906	METHOTREXATE MYLAN 25 mg/ml, solution injecable	http://www.romedi.fr/romedi/BNl3e393ik30r71den01ddc07bhrgjr68h	METHOTREXATE	16095	3400892335049
CIS63529910	METHOTREXATE MYLAN 2,5 mg/ml, solution injectable	http://www.romedi.fr/romedi/BNl3e393ik30r71den01ddc07bhrgjr68h	METHOTREXATE	16094	3400892334738
CIS63681964	METOJECT 10 mg/ml, solution injectable en seringue pré-remplie	http://www.romedi.fr/romedi/BNeq0of8j6bhbhvnr4uu478l4ar7803peo	METOJECT	21252	3400892816098
CIS63681964	METOJECT 10 mg/ml, solution injectable en seringue pré-remplie	http://www.romedi.fr/romedi/BNeq0of8j6bhbhvnr4uu478l4ar7803peo	METOJECT	21253	3400892816159
CIS63681964	METOJECT 10 mg/ml, solution injectable en seringue pré-remplie	http://www.romedi.fr/romedi/BNeq0of8j6bhbhvnr4uu478l4ar7803peo	METOJECT	21251	3400892816210
CIS63681964	METOJECT 10 mg/ml, solution injectable en seringue pré-remplie	http://www.romedi.fr/romedi/BNeq0of8j6bhbhvnr4uu478l4ar7803peo	METOJECT	21255	3400892816388
CIS63681964	METOJECT 10 mg/ml, solution injectable en seringue pré-remplie	http://www.romedi.fr/romedi/BNeq0of8j6bhbhvnr4uu478l4ar7803peo	METOJECT	21254	3400892816449
CIS60819417	IMETH 10 mg, comprimé sécable	http://www.romedi.fr/romedi/BNhis13hnt8np7q5sitk8l1i4e5sac8ev4	IMETH	25212	3400893526286
CIS61495968	IMETH 2,5 mg, comprimé	http://www.romedi.fr/romedi/BNhis13hnt8np7q5sitk8l1i4e5sac8ev4	IMETH	27020	3400893304433
CIS60705972	IMETH 25 mg/ml, solution injectable en seringue préremplie	http://www.romedi.fr/romedi/BNhis13hnt8np7q5sitk8l1i4e5sac8ev4	IMETH	30456	3400894123651
CIS62197024	IMETH 15 mg/0,6 ml, solution injectable en seringue préremplie	http://www.romedi.fr/romedi/BNhis13hnt8np7q5sitk8l1i4e5sac8ev4	IMETH	30450	3400894123132
CIS61872547	IMETH 20 mg/0,8 ml, solution injectable en seringue préremplie	http://www.romedi.fr/romedi/BNhis13hnt8np7q5sitk8l1i4e5sac8ev4	IMETH	30454	3400894123422
CIS63934848	IMETH 12,5 mg/0,5 ml, solution injectable en seringue préremplie	http://www.romedi.fr/romedi/BNhis13hnt8np7q5sitk8l1i4e5sac8ev4	IMETH	30449	3400894123071
CIS64768062	METOJECT 10 mg/0,2 ml, solution injectable en seringue préremplie	http://www.romedi.fr/romedi/BNeq0of8j6bhbhvnr4uu478l4ar7803peo	METOJECT	27353	3400893921487
CIS64951170	METOJECT 25 mg/0,5 ml, solution injectable en seringue préremplie	http://www.romedi.fr/romedi/BNeq0of8j6bhbhvnr4uu478l4ar7803peo	METOJECT	27355	3400893921777
CIS64459557	IMETH 22,5 mg/0,9 ml, solution injectable en seringue préremplie	http://www.romedi.fr/romedi/BNhis13hnt8np7q5sitk8l1i4e5sac8ev4	IMETH	30455	3400894123590
CIS66253794	METOJECT 15 mg/0,3 ml, solution injectable en seringue préremplie	http://www.romedi.fr/romedi/BNeq0of8j6bhbhvnr4uu478l4ar7803peo	METOJECT	27327	3400893921548
CIS65415275	IMETH 10 mg/0,4 ml, solution injectable en seringue préremplie	http://www.romedi.fr/romedi/BNhis13hnt8np7q5sitk8l1i4e5sac8ev4	IMETH	30448	3400894122999
CIS61417987	NORDIMET 12,5 mg, solution injectable en stylo prérempli	http://www.romedi.fr/romedi/BN80qd5ee9d5bredvo16v6htl9ho8h9vlj	NORDIMET	31108	3400894208389
CIS61060987	NORDIMET 20 mg, solution injectable en stylo prérempli	http://www.romedi.fr/romedi/BN80qd5ee9d5bredvo16v6htl9ho8h9vlj	NORDIMET	31111	3400894208679
CIS60129957	METOJECT 17,5 mg/0,35 ml, solution injectable en stylo prérempli	http://www.romedi.fr/romedi/BNeq0of8j6bhbhvnr4uu478l4ar7803peo	METOJECT	30885	3400894188476
CIS60791708	METOJECT 20 mg/0,40 ml, solution injectable en stylo prérempli	http://www.romedi.fr/romedi/BNeq0of8j6bhbhvnr4uu478l4ar7803peo	METOJECT	30886	3400894188537
CIS63424973	NORDIMET 15 mg, solution injectable en stylo prérempli	http://www.romedi.fr/romedi/BN80qd5ee9d5bredvo16v6htl9ho8h9vlj	NORDIMET	31109	3400894208440
CIS65556144	NORDIMET 22,5 mg, solution injectable en stylo prérempli	http://www.romedi.fr/romedi/BN80qd5ee9d5bredvo16v6htl9ho8h9vlj	NORDIMET	31112	3400894208730
CIS64988507	NORDIMET 25 mg, solution injectable en stylo prérempli	http://www.romedi.fr/romedi/BN80qd5ee9d5bredvo16v6htl9ho8h9vlj	NORDIMET	31113	3400894208969
CIS66151519	METOJECT 10 mg/0,20 ml, solution injectable en stylo prérempli	http://www.romedi.fr/romedi/BNeq0of8j6bhbhvnr4uu478l4ar7803peo	METOJECT	30882	3400894188186
CIS64019846	METOJECT 30 mg/0,60 ml, solution injectable en stylo prérempli	http://www.romedi.fr/romedi/BNeq0of8j6bhbhvnr4uu478l4ar7803peo	METOJECT	30890	3400894189077
CIS63592711	METHOTREXATE ACCORD 25 mg/ml, solution injectable	http://www.romedi.fr/romedi/BNl3e393ik30r71den01ddc07bhrgjr68h	METHOTREXATE	33638	3400894357391
CIS65917662	METHOTREXATE ACCORD 50 mg/mL, solution injectable en seringue préremplie	http://www.romedi.fr/romedi/BNl3e393ik30r71den01ddc07bhrgjr68h	METHOTREXATE	32660	3400894369578
CIS65917662	METHOTREXATE ACCORD 50 mg/mL, solution injectable en seringue préremplie	http://www.romedi.fr/romedi/BNl3e393ik30r71den01ddc07bhrgjr68h	METHOTREXATE	32663	3400894369868
CIS65917662	METHOTREXATE ACCORD 50 mg/mL, solution injectable en seringue préremplie	http://www.romedi.fr/romedi/BNl3e393ik30r71den01ddc07bhrgjr68h	METHOTREXATE	32664	3400894369929
CIS65917662	METHOTREXATE ACCORD 50 mg/mL, solution injectable en seringue préremplie	http://www.romedi.fr/romedi/BNl3e393ik30r71den01ddc07bhrgjr68h	METHOTREXATE	32665	3400894370000
CIS65917662	METHOTREXATE ACCORD 50 mg/mL, solution injectable en seringue préremplie	http://www.romedi.fr/romedi/BNl3e393ik30r71den01ddc07bhrgjr68h	METHOTREXATE	32666	3400894370178
CIS65917662	METHOTREXATE ACCORD 50 mg/mL, solution injectable en seringue préremplie	http://www.romedi.fr/romedi/BNl3e393ik30r71den01ddc07bhrgjr68h	METHOTREXATE	32667	3400894370239
CIS65917662	METHOTREXATE ACCORD 50 mg/mL, solution injectable en seringue préremplie	http://www.romedi.fr/romedi/BNl3e393ik30r71den01ddc07bhrgjr68h	METHOTREXATE	32669	3400894370529
CIS65917662	METHOTREXATE ACCORD 50 mg/mL, solution injectable en seringue préremplie	http://www.romedi.fr/romedi/BNl3e393ik30r71den01ddc07bhrgjr68h	METHOTREXATE	32661	3400894370697
CIS67961853	METHOTREXATE BIODIM 5mg/2mL, solution injectable	http://www.romedi.fr/romedi/BNl3e393ik30r71den01ddc07bhrgjr68h	METHOTREXATE	5648	3400890502702
CIS67917134	LEDERTREXATE 50 mg/2 mL, solution injectable	http://www.romedi.fr/romedi/BNt7s73qfpk7n4pjk0346hqbnnhviir8mo	LEDERTREXATE	5193	3400890502870
CIS67301605	METHOTREXATE TEVA 10 POUR CENT (1 g/10 ml), solution injectable	http://www.romedi.fr/romedi/BNl3e393ik30r71den01ddc07bhrgjr68h	METHOTREXATE	12337	3400892059334
CIS67853564	NOVATREX 2,5 mg, comprimé	http://www.romedi.fr/romedi/BNt99eilvn3cdeckinicfc41jd49m0go74	NOVATREX	9807	3400891757705
CIS67217445	METHOTREXATE MYLAN 100 mg/ml, solution injectable	http://www.romedi.fr/romedi/BNl3e393ik30r71den01ddc07bhrgjr68h	METHOTREXATE	16093	3400892334677
CIS67217445	METHOTREXATE MYLAN 100 mg/ml, solution injectable	http://www.romedi.fr/romedi/BNl3e393ik30r71den01ddc07bhrgjr68h	METHOTREXATE	16386	3400892847955
CIS69847122	METHOTREXATE MYLAN 50 mg/2 ml, solution injectable	http://www.romedi.fr/romedi/BNl3e393ik30r71den01ddc07bhrgjr68h	METHOTREXATE	16096	3400892336220
CIS69310332	METOJECT 20 mg/0,4 ml, solution injectable en seringue préremplie	http://www.romedi.fr/romedi/BNeq0of8j6bhbhvnr4uu478l4ar7803peo	METOJECT	27354	3400893921609
CIS69991749	METOJECT 7,5 mg/0,15 ml, solution injectable en seringue préremplie	http://www.romedi.fr/romedi/BNeq0of8j6bhbhvnr4uu478l4ar7803peo	METOJECT	27232	3400893921838
CIS67311325	NORDIMET 10 mg, solution injectable en stylo prérempli	http://www.romedi.fr/romedi/BN80qd5ee9d5bredvo16v6htl9ho8h9vlj	NORDIMET	31107	3400894208211
CIS67670463	METOJECT 15 mg/0,30 ml, solution injectable en stylo prérempli	http://www.romedi.fr/romedi/BNeq0of8j6bhbhvnr4uu478l4ar7803peo	METOJECT	30884	3400894188308
CIS66727840	METOJECT 25 mg/0,50 ml, solution injectable en stylo prérempli	http://www.romedi.fr/romedi/BNeq0of8j6bhbhvnr4uu478l4ar7803peo	METOJECT	30888	3400894188827
CIS66900267	IMETH 7,5 mg/0,3 ml, solution injectable en seringue préremplie	http://www.romedi.fr/romedi/BNhis13hnt8np7q5sitk8l1i4e5sac8ev4	IMETH	30457	3400894123712
CIS68660276	METOJECT 12,5 mg/0,25 ml, solution injectable en stylo prérempli	http://www.romedi.fr/romedi/BNeq0of8j6bhbhvnr4uu478l4ar7803peo	METOJECT	30883	3400894188247
CIS67791066	METOJECT 22,5 mg/0,45 ml, solution injectable en stylo prérempli	http://www.romedi.fr/romedi/BNeq0of8j6bhbhvnr4uu478l4ar7803peo	METOJECT	30887	3400894188766
CIS68781833	IMETH 17,5 mg/0,7 ml, solution injectable en seringue préremplie	http://www.romedi.fr/romedi/BNhis13hnt8np7q5sitk8l1i4e5sac8ev4	IMETH	30451	3400894123361
CIS69285434	NORDIMET 17,5 mg, solution injectable en stylo prérempli	http://www.romedi.fr/romedi/BN80qd5ee9d5bredvo16v6htl9ho8h9vlj	NORDIMET	31110	3400894208501
CIS69472195	METOJECT 7,5 mg/0,15 ml, solution injectable en stylo prérempli	http://www.romedi.fr/romedi/BNeq0of8j6bhbhvnr4uu478l4ar7803peo	METOJECT	30891	3400894189138
CIS60596494	VASTEN 20 mg, comprimé sécable	http://www.romedi.fr/romedi/BN3tccr4gab9hc2d0ebhbbrjui0sa0660d	VASTEN	2995	3400891457346
CIS65262477	ELISOR 20 mg, comprimé sécable	http://www.romedi.fr/romedi/BNbrp0sdmi0n2o6v04i7q1h7kdboigp1oj	ELISOR	2748	3400891466560
CIS66424715	VASTEN 40 mg, comprimé	http://www.romedi.fr/romedi/BN3tccr4gab9hc2d0ebhbbrjui0sa0660d	VASTEN	12435	3400892210049
CIS61353972	PRAVASTATINE TEVA 40 mg, comprimé	http://www.romedi.fr/romedi/BN7f2s10kq6hdpg27mfgface3tkn5tgeco	PRAVASTATINE	22942	3400892785769
CIS60896424	PRAVASTATINE EVOLUGEN 20 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/BN7f2s10kq6hdpg27mfgface3tkn5tgeco	PRAVASTATINE	29554	3400892820699
CIS60270452	PRAVASTATINE ZENTIVA 40 mg, comprimé	http://www.romedi.fr/romedi/BN7f2s10kq6hdpg27mfgface3tkn5tgeco	PRAVASTATINE	23148	3400892884806
CIS61077666	PRAVASTATINE RPG 20 mg, comprimé sécable	http://www.romedi.fr/romedi/BN7f2s10kq6hdpg27mfgface3tkn5tgeco	PRAVASTATINE	29602	3400893204917
CIS63274623	VASTEN 10 mg, comprimé sécable	http://www.romedi.fr/romedi/BN3tccr4gab9hc2d0ebhbbrjui0sa0660d	VASTEN	25186	3400892793924
CIS62182990	PRAVASTATINE EG 40 mg, comprimé pelliculé	http://www.romedi.fr/romedi/BN7f2s10kq6hdpg27mfgface3tkn5tgeco	PRAVASTATINE	22920	3400892759975
CIS62164533	PRAVASTATINE TEVA 10 mg, comprimé	http://www.romedi.fr/romedi/BN7f2s10kq6hdpg27mfgface3tkn5tgeco	PRAVASTATINE	22940	3400892785479
CIS62046218	PRAVASTATINE ARROW GENERIQUES 20 mg, comprimé sécable	http://www.romedi.fr/romedi/BN7f2s10kq6hdpg27mfgface3tkn5tgeco	PRAVASTATINE	21729	3400892820002
CIS63158412	PRAVASTATINE CRISTERS 40 mg, comprimé	http://www.romedi.fr/romedi/BN7f2s10kq6hdpg27mfgface3tkn5tgeco	PRAVASTATINE	29552	3400892822990
CIS63394544	PRAVASTATINE RATIOPHARM 40 mg, comprimé	http://www.romedi.fr/romedi/BN7f2s10kq6hdpg27mfgface3tkn5tgeco	PRAVASTATINE	22997	3400892832128
CIS63186251	PRAVASTATINE BIOGARAN 10 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/BN7f2s10kq6hdpg27mfgface3tkn5tgeco	PRAVASTATINE	23062	3400892858661
CIS62610754	PRAVASTATINE BIOGARAN 40 mg, comprimé pelliculé	http://www.romedi.fr/romedi/BN7f2s10kq6hdpg27mfgface3tkn5tgeco	PRAVASTATINE	23064	3400892858890
CIS61823920	PRAVASTATINE MYLAN 20 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/BN7f2s10kq6hdpg27mfgface3tkn5tgeco	PRAVASTATINE	23066	3400892859262
CIS62145725	PRAVASTATINE MYLAN 40 mg, comprimé pelliculé	http://www.romedi.fr/romedi/BN7f2s10kq6hdpg27mfgface3tkn5tgeco	PRAVASTATINE	23067	3400892859323
CIS62812268	PRAVASTATINE ISOMED 20 mg, comprimé sécable	http://www.romedi.fr/romedi/BN7f2s10kq6hdpg27mfgface3tkn5tgeco	PRAVASTATINE	29556	3400892912233
CIS62719383	PRAVASTATINE ACTAVIS 20 mg, comprimé	http://www.romedi.fr/romedi/BN7f2s10kq6hdpg27mfgface3tkn5tgeco	PRAVASTATINE	23257	3400892928371
CIS62046798	PRAVASTATINE ALTER 20 mg, comprimé sécable	http://www.romedi.fr/romedi/BN7f2s10kq6hdpg27mfgface3tkn5tgeco	PRAVASTATINE	23262	3400892929323
CIS61696953	PRAVASTATINE ALTER 40 mg, comprimé	http://www.romedi.fr/romedi/BN7f2s10kq6hdpg27mfgface3tkn5tgeco	PRAVASTATINE	23263	3400892929491
CIS63662558	PRAVASTATINE CRISTERS 20 mg, comprimé sécable	http://www.romedi.fr/romedi/BN7f2s10kq6hdpg27mfgface3tkn5tgeco	PRAVASTATINE	29551	3400892820231
CIS63517751	PRAVASTATINE ACTAVIS 40 mg, comprimé	http://www.romedi.fr/romedi/BN7f2s10kq6hdpg27mfgface3tkn5tgeco	PRAVASTATINE	23258	3400892928432
CIS64398855	PRAVASTATINE ARROW GENERIQUES 40 mg, comprimé	http://www.romedi.fr/romedi/BN7f2s10kq6hdpg27mfgface3tkn5tgeco	PRAVASTATINE	21730	3400892822761
