diseaseWikidata	label	wikidata
Q27677746	génétique médicale	Q1071953
Q27677747	génétique médicale	Q1071953
Q27677744	génétique médicale	Q1071953
Q27677745	génétique médicale	Q1071953
Q27677751	génétique médicale	Q1071953
Q27677749	génétique médicale	Q1071953
Q28020304	génétique médicale	Q1071953
Q28020305	génétique médicale	Q1071953
Q28024490	génétique médicale	Q1071953
Q28024492	génétique médicale	Q1071953
Q28024527	génétique médicale	Q1071953
Q28024531	génétique médicale	Q1071953
Q28024528	génétique médicale	Q1071953
Q28024529	génétique médicale	Q1071953
Q28024534	génétique médicale	Q1071953
Q28024535	génétique médicale	Q1071953
Q28024532	génétique médicale	Q1071953
Q28024533	génétique médicale	Q1071953
Q28024536	génétique médicale	Q1071953
Q28024537	génétique médicale	Q1071953
Q28024726	génétique médicale	Q1071953
Q28024727	génétique médicale	Q1071953
Q28024725	génétique médicale	Q1071953
Q28024730	génétique médicale	Q1071953
Q28024731	génétique médicale	Q1071953
Q28024728	génétique médicale	Q1071953
Q28024729	génétique médicale	Q1071953
Q28024735	génétique médicale	Q1071953
Q28024732	génétique médicale	Q1071953
Q28024733	génétique médicale	Q1071953
Q28024738	génétique médicale	Q1071953
Q28024739	génétique médicale	Q1071953
Q28024736	génétique médicale	Q1071953
Q28024737	génétique médicale	Q1071953
Q28024740	génétique médicale	Q1071953
Q28024741	génétique médicale	Q1071953
Q28024746	génétique médicale	Q1071953
Q28024747	génétique médicale	Q1071953
Q28024744	génétique médicale	Q1071953
Q28024745	génétique médicale	Q1071953
Q28024750	génétique médicale	Q1071953
Q28024751	génétique médicale	Q1071953
Q28024748	génétique médicale	Q1071953
Q28024749	génétique médicale	Q1071953
Q28024755	génétique médicale	Q1071953
Q28024753	génétique médicale	Q1071953
Q28024758	génétique médicale	Q1071953
Q28024759	génétique médicale	Q1071953
Q28024756	génétique médicale	Q1071953
Q28024757	génétique médicale	Q1071953
Q28024762	génétique médicale	Q1071953
Q28024760	génétique médicale	Q1071953
Q28024761	génétique médicale	Q1071953
Q28065576	génétique médicale	Q1071953
Q28065577	génétique médicale	Q1071953
Q28065588	génétique médicale	Q1071953
Q28065589	génétique médicale	Q1071953
Q28065608	génétique médicale	Q1071953
Q28065615	génétique médicale	Q1071953
Q28065613	génétique médicale	Q1071953
Q28065619	génétique médicale	Q1071953
Q28065616	génétique médicale	Q1071953
Q28065617	génétique médicale	Q1071953
Q28065620	génétique médicale	Q1071953
Q4417986	médecine vétérinaire	Q170201
Q170102	médecine vétérinaire	Q170201
Q327005	médecine vétérinaire	Q170201
Q386408	médecine vétérinaire	Q170201
Q481392	médecine vétérinaire	Q170201
Q18556623	médecine vétérinaire	Q170201
Q18558102	médecine vétérinaire	Q170201
Q1087811	médecine vétérinaire	Q170201
Q54912141	médecine vétérinaire	Q170201
Q1345113	médecine vétérinaire	Q170201
Q55082412	médecine vétérinaire	Q170201
Q1453590	médecine vétérinaire	Q170201
Q2348506	médecine vétérinaire	Q170201
Q2640586	médecine vétérinaire	Q170201
Q7131598	médecine vétérinaire	Q170201
Q7168360	médecine vétérinaire	Q170201
Q11903425	médecine vétérinaire	Q170201
Q11996271	médecine vétérinaire	Q170201
Q127556	orthopédie	Q216685
Q174857	orthopédie	Q216685
Q12195	orthopédie	Q216685
Q1485	rhumatologie	Q327657
Q32811	rhumatologie	Q327657
Q52844	rhumatologie	Q327657
Q52851	rhumatologie	Q327657
Q52848	rhumatologie	Q327657
Q52849	rhumatologie	Q327657
Q52854	rhumatologie	Q327657
Q62736	rhumatologie	Q327657
Q170990	rhumatologie	Q327657
Q187656	rhumatologie	Q327657
Q188297	rhumatologie	Q327657
Q191557	rhumatologie	Q327657
Q196781	rhumatologie	Q327657
Q178059	sexologie	Q170912
Q79928	dermatologie	Q171171
Q101971	dermatologie	Q171171
Q179945	dermatologie	Q171171
Q180152	dermatologie	Q171171
Q181391	dermatologie	Q171171
Q182155	dermatologie	Q171171
Q187440	dermatologie	Q171171
Q193894	dermatologie	Q171171
Q201989	dermatologie	Q171171
Q204176	dermatologie	Q171171
Q208726	dermatologie	Q171171
Q268667	dermatologie	Q171171
Q273510	dermatologie	Q171171
Q308978	dermatologie	Q171171
Q341999	dermatologie	Q171171
Q351708	dermatologie	Q171171
Q390791	dermatologie	Q171171
Q415833	dermatologie	Q171171
Q419897	dermatologie	Q171171
Q420804	dermatologie	Q171171
Q422225	dermatologie	Q171171
Q448310	dermatologie	Q171171
Q1485	dermatologie	Q171171
Q26967	dermatologie	Q171171
Q52856	dermatologie	Q171171
Q639776	infectiologie	Q788926
Q649558	infectiologie	Q788926
Q650766	infectiologie	Q788926
Q652744	infectiologie	Q788926
Q659584	infectiologie	Q788926
Q665258	infectiologie	Q788926
Q681970	infectiologie	Q788926
Q682798	infectiologie	Q788926
Q683861	infectiologie	Q788926
Q690032	infectiologie	Q788926
Q694552	infectiologie	Q788926
Q703961	infectiologie	Q788926
Q705906	infectiologie	Q788926
Q706845	infectiologie	Q788926
Q720032	infectiologie	Q788926
Q727028	infectiologie	Q788926
Q733616	infectiologie	Q788926
Q738101	infectiologie	Q788926
Q738292	infectiologie	Q788926
Q744387	infectiologie	Q788926
Q745865	infectiologie	Q788926
Q767327	infectiologie	Q788926
Q769741	infectiologie	Q788926
Q11825217	génétique médicale	Q1071953
Q7578960	génétique médicale	Q1071953
Q12050056	génétique médicale	Q1071953
Q16539538	génétique médicale	Q1071953
Q16550087	génétique médicale	Q1071953
Q7616403	génétique médicale	Q1071953
Q7616509	génétique médicale	Q1071953
Q7688951	génétique médicale	Q1071953
Q7824262	génétique médicale	Q1071953
Q7831319	génétique médicale	Q1071953
Q7839508	génétique médicale	Q1071953
Q7879712	génétique médicale	Q1071953
Q7900262	génétique médicale	Q1071953
Q16874615	génétique médicale	Q1071953
Q7939442	génétique médicale	Q1071953
Q16892594	génétique médicale	Q1071953
Q16934669	génétique médicale	Q1071953
Q16938818	génétique médicale	Q1071953
Q8041560	génétique médicale	Q1071953
Q8041561	génétique médicale	Q1071953
Q8042656	génétique médicale	Q1071953
Q8061303	génétique médicale	Q1071953
Q16999912	génétique médicale	Q1071953
Q17002116	génétique médicale	Q1071953
Q8072143	génétique médicale	Q1071953
Q17010855	génétique médicale	Q1071953
Q17010866	génétique médicale	Q1071953
Q8074019	génétique médicale	Q1071953
Q17048613	génétique médicale	Q1071953
Q17083093	génétique médicale	Q1071953
Q17091221	génétique médicale	Q1071953
Q17120550	génétique médicale	Q1071953
Q17144153	génétique médicale	Q1071953
Q17163513	génétique médicale	Q1071953
Q17627190	génétique médicale	Q1071953
Q13566985	génétique médicale	Q1071953
Q18070807	génétique médicale	Q1071953
Q9161215	génétique médicale	Q1071953
Q18199350	génétique médicale	Q1071953
Q9390252	génétique médicale	Q1071953
Q9390272	génétique médicale	Q1071953
Q9390284	génétique médicale	Q1071953
Q9390344	génétique médicale	Q1071953
Q9390597	génétique médicale	Q1071953
Q18389302	génétique médicale	Q1071953
Q18411838	génétique médicale	Q1071953
Q18412454	génétique médicale	Q1071953
Q18452351	génétique médicale	Q1071953
Q15051314	génétique médicale	Q1071953
Q15057288	génétique médicale	Q1071953
Q10748814	génétique médicale	Q1071953
Q15443105	génétique médicale	Q1071953
Q775927	infectiologie	Q788926
Q777087	infectiologie	Q788926
Q797668	infectiologie	Q788926
Q809561	infectiologie	Q788926
Q812671	infectiologie	Q788926
Q815753	infectiologie	Q788926
Q835718	infectiologie	Q788926
Q837054	infectiologie	Q788926
Q842169	infectiologie	Q788926
Q842428	infectiologie	Q788926
Q866602	infectiologie	Q788926
Q868137	infectiologie	Q788926
Q890167	infectiologie	Q788926
Q895297	infectiologie	Q788926
Q917620	infectiologie	Q788926
Q920766	infectiologie	Q788926
Q922029	infectiologie	Q788926
Q922927	infectiologie	Q788926
Q922971	infectiologie	Q788926
Q924421	infectiologie	Q788926
Q926462	infectiologie	Q788926
Q931323	infectiologie	Q788926
Q949694	infectiologie	Q788926
Q963944	infectiologie	Q788926
Q992139	infectiologie	Q788926
Q1017169	infectiologie	Q788926
Q1034620	infectiologie	Q788926
Q1048084	infectiologie	Q788926
Q1048101	infectiologie	Q788926
Q1066011	infectiologie	Q788926
Q1102300	infectiologie	Q788926
Q1137321	infectiologie	Q788926
Q1145674	infectiologie	Q788926
Q1166500	infectiologie	Q788926
Q1194496	infectiologie	Q788926
Q1210303	infectiologie	Q788926
Q1227160	infectiologie	Q788926
Q1242891	infectiologie	Q788926
Q1243807	infectiologie	Q788926
Q1258984	infectiologie	Q788926
Q1290616	infectiologie	Q788926
Q1339986	infectiologie	Q788926
Q1343674	infectiologie	Q788926
Q1344603	infectiologie	Q788926
Q1345113	infectiologie	Q788926
Q1348374	infectiologie	Q788926
Q1359898	infectiologie	Q788926
Q1369020	infectiologie	Q788926
Q1416773	infectiologie	Q788926
Q1432397	infectiologie	Q788926
Q1470140	infectiologie	Q788926
Q1475667	infectiologie	Q788926
Q1495085	infectiologie	Q788926
Q1571398	infectiologie	Q788926
Q1597571	infectiologie	Q788926
Q1601794	infectiologie	Q788926
Q1607983	infectiologie	Q788926
Q1613885	infectiologie	Q788926
Q1648128	infectiologie	Q788926
Q1737838	infectiologie	Q788926
Q1750104	infectiologie	Q788926
Q1759514	infectiologie	Q788926
Q1760607	infectiologie	Q788926
Q1765564	infectiologie	Q788926
Q1807401	infectiologie	Q788926
Q1856914	infectiologie	Q788926
Q1878776	infectiologie	Q788926
Q1887877	infectiologie	Q788926
Q1909343	infectiologie	Q788926
Q1919462	infectiologie	Q788926
Q1928978	infectiologie	Q788926
Q1934052	infectiologie	Q788926
Q1975850	infectiologie	Q788926
Q1983841	infectiologie	Q788926
Q1992236	infectiologie	Q788926
Q2028074	infectiologie	Q788926
Q2046113	infectiologie	Q788926
Q20828711	génétique médicale	Q1071953
Q21154048	génétique médicale	Q1071953
Q21154055	génétique médicale	Q1071953
Q21154058	génétique médicale	Q1071953
Q21154059	génétique médicale	Q1071953
Q21154056	génétique médicale	Q1071953
Q18553246	génétique médicale	Q1071953
Q18553270	génétique médicale	Q1071953
Q18553315	génétique médicale	Q1071953
Q18553372	génétique médicale	Q1071953
Q18553438	génétique médicale	Q1071953
Q18553441	génétique médicale	Q1071953
Q18553460	génétique médicale	Q1071953
Q18553528	génétique médicale	Q1071953
Q18553872	génétique médicale	Q1071953
Q18554069	génétique médicale	Q1071953
Q18554151	génétique médicale	Q1071953
Q18554351	génétique médicale	Q1071953
Q18554354	génétique médicale	Q1071953
Q18554356	génétique médicale	Q1071953
Q18554664	génétique médicale	Q1071953
Q18554806	génétique médicale	Q1071953
Q18554815	génétique médicale	Q1071953
Q18555031	génétique médicale	Q1071953
Q18555032	génétique médicale	Q1071953
Q18555036	génétique médicale	Q1071953
Q18555183	génétique médicale	Q1071953
Q18555220	génétique médicale	Q1071953
Q18556069	génétique médicale	Q1071953
Q18556287	génétique médicale	Q1071953
Q18556319	génétique médicale	Q1071953
Q18557402	génétique médicale	Q1071953
Q18558028	génétique médicale	Q1071953
Q18558086	génétique médicale	Q1071953
Q18558252	génétique médicale	Q1071953
Q18649173	génétique médicale	Q1071953
Q18928105	génétique médicale	Q1071953
Q18966097	génétique médicale	Q1071953
Q18966102	génétique médicale	Q1071953
Q18966109	génétique médicale	Q1071953
Q18966140	génétique médicale	Q1071953
Q18966152	génétique médicale	Q1071953
Q18966162	génétique médicale	Q1071953
Q18966160	génétique médicale	Q1071953
Q18966161	génétique médicale	Q1071953
Q18987135	génétique médicale	Q1071953
Q18987139	génétique médicale	Q1071953
Q19000660	génétique médicale	Q1071953
Q830265	génétique médicale	Q1071953
Q838139	génétique médicale	Q1071953
Q844717	génétique médicale	Q1071953
Q847605	génétique médicale	Q1071953
Q858426	génétique médicale	Q1071953
Q863861	génétique médicale	Q1071953
Q881480	génétique médicale	Q1071953
Q883850	génétique médicale	Q1071953
Q884590	génétique médicale	Q1071953
Q890367	génétique médicale	Q1071953
Q892776	génétique médicale	Q1071953
Q896643	génétique médicale	Q1071953
Q907921	génétique médicale	Q1071953
Q913856	génétique médicale	Q1071953
Q914389	génétique médicale	Q1071953
Q916398	génétique médicale	Q1071953
Q923020	génétique médicale	Q1071953
Q940210	génétique médicale	Q1071953
Q955454	génétique médicale	Q1071953
Q957751	génétique médicale	Q1071953
Q966052	génétique médicale	Q1071953
Q973524	génétique médicale	Q1071953
Q974928	génétique médicale	Q1071953
Q994859	génétique médicale	Q1071953
Q998273	génétique médicale	Q1071953
Q1019940	génétique médicale	Q1071953
Q1020201	génétique médicale	Q1071953
Q1022718	génétique médicale	Q1071953
Q1023604	génétique médicale	Q1071953
Q1027995	génétique médicale	Q1071953
Q1031536	génétique médicale	Q1071953
Q1044327	génétique médicale	Q1071953
Q1052391	génétique médicale	Q1071953
Q1076060	génétique médicale	Q1071953
Q1077955	génétique médicale	Q1071953
Q1093815	génétique médicale	Q1071953
Q1097490	génétique médicale	Q1071953
Q1101694	génétique médicale	Q1071953
Q1106881	génétique médicale	Q1071953
Q1112752	génétique médicale	Q1071953
Q1122668	génétique médicale	Q1071953
Q1126831	génétique médicale	Q1071953
Q1130519	génétique médicale	Q1071953
Q1132108	génétique médicale	Q1071953
Q1133289	génétique médicale	Q1071953
Q1136492	génétique médicale	Q1071953
Q1137767	génétique médicale	Q1071953
Q1138188	génétique médicale	Q1071953
Q1138267	génétique médicale	Q1071953
Q1140794	génétique médicale	Q1071953
Q1141499	génétique médicale	Q1071953
Q1151801	génétique médicale	Q1071953
Q1153641	génétique médicale	Q1071953
Q1154764	génétique médicale	Q1071953
Q1162164	génétique médicale	Q1071953
Q1199621	génétique médicale	Q1071953
Q1200233	génétique médicale	Q1071953
Q1200839	génétique médicale	Q1071953
Q1229478	génétique médicale	Q1071953
Q1233526	génétique médicale	Q1071953
Q1257011	génétique médicale	Q1071953
Q1266401	génétique médicale	Q1071953
Q1269307	génétique médicale	Q1071953
Q1274018	génétique médicale	Q1071953
Q1283054	génétique médicale	Q1071953
Q1283303	génétique médicale	Q1071953
Q1323713	génétique médicale	Q1071953
Q1327273	génétique médicale	Q1071953
Q1331116	génétique médicale	Q1071953
Q1332427	génétique médicale	Q1071953
Q1332448	génétique médicale	Q1071953
Q1347416	génétique médicale	Q1071953
Q1356194	génétique médicale	Q1071953
Q1360044	génétique médicale	Q1071953
Q1362721	génétique médicale	Q1071953
Q1363508	génétique médicale	Q1071953
Q1398913	génétique médicale	Q1071953
Q1403045	génétique médicale	Q1071953
Q1410864	génétique médicale	Q1071953
Q1415842	génétique médicale	Q1071953
Q1418152	génétique médicale	Q1071953
Q1419261	génétique médicale	Q1071953
Q1424491	génétique médicale	Q1071953
Q1425572	génétique médicale	Q1071953
Q1452604	génétique médicale	Q1071953
Q1456383	génétique médicale	Q1071953
Q1456924	génétique médicale	Q1071953
Q1457267	génétique médicale	Q1071953
Q1459798	génétique médicale	Q1071953
Q1459821	génétique médicale	Q1071953
Q1459851	génétique médicale	Q1071953
Q1462309	génétique médicale	Q1071953
Q1469646	génétique médicale	Q1071953
Q1471642	génétique médicale	Q1071953
Q1473749	génétique médicale	Q1071953
Q1475743	génétique médicale	Q1071953
Q1476789	génétique médicale	Q1071953
Q1477265	génétique médicale	Q1071953
Q1477777	génétique médicale	Q1071953
Q1484058	génétique médicale	Q1071953
Q1642040	rhumatologie	Q327657
Q1652102	rhumatologie	Q327657
Q1660341	rhumatologie	Q327657
Q1688105	rhumatologie	Q327657
Q1752891	rhumatologie	Q327657
Q1753467	rhumatologie	Q327657
Q1753520	rhumatologie	Q327657
Q1755457	rhumatologie	Q327657
Q1758624	rhumatologie	Q327657
Q1777118	rhumatologie	Q327657
Q1779300	rhumatologie	Q327657
Q1798016	rhumatologie	Q327657
Q7902651	obstétrique	Q5284418
Q16934007	obstétrique	Q5284418
Q5104959	obstétrique	Q5284418
Q5105007	obstétrique	Q5284418
Q18553889	obstétrique	Q5284418
Q18553893	obstétrique	Q5284418
Q18554442	obstétrique	Q5284418
Q18554874	obstétrique	Q5284418
Q18557959	obstétrique	Q5284418
Q5178867	obstétrique	Q5284418
Q6007089	obstétrique	Q5284418
Q28405104	obstétrique	Q5284418
Q28439873	obstétrique	Q5284418
Q60195073	obstétrique	Q5284418
Q18554220	oncologie gynécologique	Q5625186
Q5474322	oncologie gynécologique	Q5625186
Q5581320	oncologie gynécologique	Q5625186
Q1269251	oncologie gynécologique	Q5625186
Q1790134	oncologie gynécologique	Q5625186
Q54875151	chirurgie orthopédique	Q15218776
Q1711733	chirurgie orthopédique	Q15218776
Q28058359	parasitologie médicale	Q10344696
Q1877388	chirurgie orthopédique	Q15218776
Q17112235	chirurgie orthopédique	Q15218776
Q3378593	addictologie  médicale	Q55190072
Q4062514	addictologie  médicale	Q55190072
Q4134457	addictologie  médicale	Q55190072
Q4261984	addictologie  médicale	Q55190072
Q182413	addictologie  médicale	Q55190072
Q18555102	addictologie  médicale	Q55190072
Q1106843	addictologie  médicale	Q55190072
Q15043325	addictologie  médicale	Q55190072
Q6279182	épileptologie	Q23688644
Q41571	épileptologie	Q23688644
Q7900855	cancérologie génito-urinaire	Q16683088
Q4070256	neuroradiologie interventionnelle	Q17147442
Q1712331	Transfusion Medicine	Q15758505
Q1981276	oncologie endocrinienne	Q16683089
Q1198391	neuroradiologie interventionnelle	Q17147442
Q980709	épileptologie	Q23688644
Q5166383	optométrie	Q618211
Q17145626	optométrie	Q618211
Q3155162	périnatalogie	Q582071
Q5319350	médecine du travail	Q628764
Q3043161	syndrome métabolique	Q657193
Q2105535	hépatologie	Q668064
Q2334877	hépatologie	Q668064
Q3144934	hépatologie	Q668064
Q3682587	hépatologie	Q668064
Q62019625	hépatologie	Q668064
Q6013981	hépatologie	Q668064
Q29982071	génétique médicale	Q1071953
Q30988764	génétique médicale	Q1071953
Q30988929	génétique médicale	Q1071953
Q30989072	génétique médicale	Q1071953
Q30989218	génétique médicale	Q1071953
Q30989219	génétique médicale	Q1071953
Q30989316	génétique médicale	Q1071953
Q30989474	génétique médicale	Q1071953
Q30989483	génétique médicale	Q1071953
Q30989968	génétique médicale	Q1071953
Q32136402	génétique médicale	Q1071953
Q28065626	génétique médicale	Q1071953
Q28065624	génétique médicale	Q1071953
Q28065630	génétique médicale	Q1071953
Q28065628	génétique médicale	Q1071953
Q28065629	génétique médicale	Q1071953
Q28065634	génétique médicale	Q1071953
Q28065633	génétique médicale	Q1071953
Q28065639	génétique médicale	Q1071953
Q28065642	génétique médicale	Q1071953
Q28065643	génétique médicale	Q1071953
Q28065640	génétique médicale	Q1071953
Q28065641	génétique médicale	Q1071953
Q28065646	génétique médicale	Q1071953
Q28065644	génétique médicale	Q1071953
Q28065645	génétique médicale	Q1071953
Q28564860	génétique médicale	Q1071953
Q29033216	génétique médicale	Q1071953
Q40649915	génétique médicale	Q1071953
Q54087187	génétique médicale	Q1071953
Q32136526	génétique médicale	Q1071953
Q32136756	génétique médicale	Q1071953
Q32140464	génétique médicale	Q1071953
Q32140475	génétique médicale	Q1071953
Q32140486	génétique médicale	Q1071953
Q32140499	génétique médicale	Q1071953
