CIS	CISLabel	drugClass	drugClassLabel
CIS60842024	FLUANXOL L P 20 mg/ml, solution injectable (IM)	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS60842024	FLUANXOL L P 20 mg/ml, solution injectable (IM)	http://www.romedi.fr/romedi/DrugClass10122	neuroleptiques
CIS60842024	FLUANXOL L P 20 mg/ml, solution injectable (IM)	http://www.romedi.fr/romedi/DrugClass10124	neuroleptiques antipsychotiques (sauf clozapine)
CIS60842024	FLUANXOL L P 20 mg/ml, solution injectable (IM)	http://www.romedi.fr/romedi/DrugClass10125	neuroleptiques susceptibles de donner des torsades de pointes
CIS60842024	FLUANXOL L P 20 mg/ml, solution injectable (IM)	http://www.romedi.fr/romedi/DrugClass10141	substances susceptibles de donner des torsades de pointes
CIS69804637	FLUANXOL LP 100 mg/1 ml, solution injectable (IM)	http://www.romedi.fr/romedi/DrugClass10106	médicaments à l'origine d'une hypotension orthostatique
CIS69804637	FLUANXOL LP 100 mg/1 ml, solution injectable (IM)	http://www.romedi.fr/romedi/DrugClass10110	médicaments atropiniques
CIS69804637	FLUANXOL LP 100 mg/1 ml, solution injectable (IM)	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS69804637	FLUANXOL LP 100 mg/1 ml, solution injectable (IM)	http://www.romedi.fr/romedi/DrugClass10122	neuroleptiques
CIS69804637	FLUANXOL LP 100 mg/1 ml, solution injectable (IM)	http://www.romedi.fr/romedi/DrugClass10124	neuroleptiques antipsychotiques (sauf clozapine)
CIS69804637	FLUANXOL LP 100 mg/1 ml, solution injectable (IM)	http://www.romedi.fr/romedi/DrugClass10125	neuroleptiques susceptibles de donner des torsades de pointes
CIS69804637	FLUANXOL LP 100 mg/1 ml, solution injectable (IM)	http://www.romedi.fr/romedi/DrugClass10141	substances susceptibles de donner des torsades de pointes
CIS69149683	FLODIL L.P. 5 mg, comprimé enrobé à libération prolongée	http://www.romedi.fr/romedi/DrugClass10014	antagonistes des canaux calciques
CIS69149683	FLODIL L.P. 5 mg, comprimé enrobé à libération prolongée	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS69149683	FLODIL L.P. 5 mg, comprimé enrobé à libération prolongée	http://www.romedi.fr/romedi/DrugClass10058	dihydropyridines
CIS69149683	FLODIL L.P. 5 mg, comprimé enrobé à libération prolongée	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS69149683	FLODIL L.P. 5 mg, comprimé enrobé à libération prolongée	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS67139288	FELODIPINE ZENTIVA L.P. 5 mg, comprimé pelliculé à libération prolongée	http://www.romedi.fr/romedi/DrugClass10014	antagonistes des canaux calciques
CIS67139288	FELODIPINE ZENTIVA L.P. 5 mg, comprimé pelliculé à libération prolongée	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS67139288	FELODIPINE ZENTIVA L.P. 5 mg, comprimé pelliculé à libération prolongée	http://www.romedi.fr/romedi/DrugClass10058	dihydropyridines
CIS67139288	FELODIPINE ZENTIVA L.P. 5 mg, comprimé pelliculé à libération prolongée	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS67139288	FELODIPINE ZENTIVA L.P. 5 mg, comprimé pelliculé à libération prolongée	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS69451322	FELODIPINE SANDOZ L.P. 5 mg, comprimé pelliculé à libération prolongée	http://www.romedi.fr/romedi/DrugClass10014	antagonistes des canaux calciques
CIS69451322	FELODIPINE SANDOZ L.P. 5 mg, comprimé pelliculé à libération prolongée	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS69451322	FELODIPINE SANDOZ L.P. 5 mg, comprimé pelliculé à libération prolongée	http://www.romedi.fr/romedi/DrugClass10058	dihydropyridines
CIS69451322	FELODIPINE SANDOZ L.P. 5 mg, comprimé pelliculé à libération prolongée	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS69451322	FELODIPINE SANDOZ L.P. 5 mg, comprimé pelliculé à libération prolongée	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS63957761	SELINCRO 18 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10118	morphiniques
CIS63957761	SELINCRO 18 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10120	morphiniques antagonistes partiels
CIS65201684	MYSOLINE 250 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10023	anticonvulsivants inducteurs enzymatiques
CIS65201684	MYSOLINE 250 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10024	anticonvulsivants métabolisés
CIS65201684	MYSOLINE 250 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10041	barbituriques
CIS65201684	MYSOLINE 250 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10090	inducteurs enzymatiques
CIS65201684	MYSOLINE 250 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS65201684	MYSOLINE 250 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10131	phénobarbital (et, par extrapolation, primidone)
CIS62686823	FOSCAVIR 6 g/250 ml, solution injectable pour perfusion en flacon	http://www.romedi.fr/romedi/DrugClass10113	médicaments néphrotoxiques
CIS61357910	INLYTA 7 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10098	inhibiteurs des tyrosine kinases métabolisés
CIS61357910	INLYTA 7 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10142	substrats à risque du CYP3A4
CIS64922489	INLYTA 1 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10098	inhibiteurs des tyrosine kinases métabolisés
CIS64922489	INLYTA 1 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10142	substrats à risque du CYP3A4
CIS67939209	INLYTA 5 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10098	inhibiteurs des tyrosine kinases métabolisés
CIS67939209	INLYTA 5 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10142	substrats à risque du CYP3A4
CIS69083347	INLYTA 3 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10098	inhibiteurs des tyrosine kinases métabolisés
CIS69083347	INLYTA 3 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10142	substrats à risque du CYP3A4
CIS66400454	SEDORRHOIDE CRISE HEMORROIDAIRE, crème rectale	http://www.romedi.fr/romedi/DrugClass10111	médicaments méthémoglobinisants
CIS66426495	SEDORRHOIDE CRISE HEMORROIDAIRE, suppositoire	http://www.romedi.fr/romedi/DrugClass10111	médicaments méthémoglobinisants
CIS61296051	GENTALLINE 80 mg, solution injectable	http://www.romedi.fr/romedi/DrugClass10006	aminosides
CIS61296051	GENTALLINE 80 mg, solution injectable	http://www.romedi.fr/romedi/DrugClass10113	médicaments néphrotoxiques
CIS61296051	GENTALLINE 80 mg, solution injectable	http://www.romedi.fr/romedi/DrugClass10114	médicaments ototoxiques
CIS63102029	GENTALLINE, collyre	http://www.romedi.fr/romedi/DrugClass10006	aminosides
CIS63102029	GENTALLINE, collyre	http://www.romedi.fr/romedi/DrugClass10113	médicaments néphrotoxiques
CIS63102029	GENTALLINE, collyre	http://www.romedi.fr/romedi/DrugClass10114	médicaments ototoxiques
CIS64477733	GENTAMICINE PANPHARMA 10 mg, solution injectable	http://www.romedi.fr/romedi/DrugClass10006	aminosides
CIS64477733	GENTAMICINE PANPHARMA 10 mg, solution injectable	http://www.romedi.fr/romedi/DrugClass10113	médicaments néphrotoxiques
CIS64477733	GENTAMICINE PANPHARMA 10 mg, solution injectable	http://www.romedi.fr/romedi/DrugClass10114	médicaments ototoxiques
CIS63720680	GENTAMICINE PANPHARMA 40 mg, solution injectable	http://www.romedi.fr/romedi/DrugClass10006	aminosides
CIS63720680	GENTAMICINE PANPHARMA 40 mg, solution injectable	http://www.romedi.fr/romedi/DrugClass10113	médicaments néphrotoxiques
CIS63720680	GENTAMICINE PANPHARMA 40 mg, solution injectable	http://www.romedi.fr/romedi/DrugClass10114	médicaments ototoxiques
CIS65689080	GENTAMICINE B. BRAUN 1 mg/ml, solution pour perfusion	http://www.romedi.fr/romedi/DrugClass10006	aminosides
CIS65689080	GENTAMICINE B. BRAUN 1 mg/ml, solution pour perfusion	http://www.romedi.fr/romedi/DrugClass10113	médicaments néphrotoxiques
CIS65689080	GENTAMICINE B. BRAUN 1 mg/ml, solution pour perfusion	http://www.romedi.fr/romedi/DrugClass10114	médicaments ototoxiques
CIS67796693	GENTAMICINE PANPHARMA 80 mg, solution injectable	http://www.romedi.fr/romedi/DrugClass10006	aminosides
CIS67796693	GENTAMICINE PANPHARMA 80 mg, solution injectable	http://www.romedi.fr/romedi/DrugClass10113	médicaments néphrotoxiques
CIS67796693	GENTAMICINE PANPHARMA 80 mg, solution injectable	http://www.romedi.fr/romedi/DrugClass10114	médicaments ototoxiques
CIS68868512	GENTAMICINE PANPHARMA 160 mg, solution injectable	http://www.romedi.fr/romedi/DrugClass10006	aminosides
CIS68868512	GENTAMICINE PANPHARMA 160 mg, solution injectable	http://www.romedi.fr/romedi/DrugClass10113	médicaments néphrotoxiques
CIS68868512	GENTAMICINE PANPHARMA 160 mg, solution injectable	http://www.romedi.fr/romedi/DrugClass10114	médicaments ototoxiques
CIS67098464	GENTAMICINE B. BRAUN 3 mg/ml, solution pour perfusion	http://www.romedi.fr/romedi/DrugClass10006	aminosides
CIS67098464	GENTAMICINE B. BRAUN 3 mg/ml, solution pour perfusion	http://www.romedi.fr/romedi/DrugClass10113	médicaments néphrotoxiques
CIS67098464	GENTAMICINE B. BRAUN 3 mg/ml, solution pour perfusion	http://www.romedi.fr/romedi/DrugClass10114	médicaments ototoxiques
CIS60585996	INVIRASE 200 mg, gélule	http://www.romedi.fr/romedi/DrugClass10097	inhibiteurs de protéases boostés par ritonavir
CIS60186043	INVIRASE 500 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10097	inhibiteurs de protéases boostés par ritonavir
CIS66142235	DELPRIM 300 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10082	hyperkaliémiants
CIS66142235	DELPRIM 300 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10143	sulfaméthoxazole + triméthoprime
CIS66142235	DELPRIM 300 mg, comprimé	http://www.romedi.fr/romedi/DrugClass5	antibiotiques
CIS61252667	VISKEN 5 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS61252667	VISKEN 5 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10044	bêta-bloquants (sauf esmolol et sotalol)
CIS61252667	VISKEN 5 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10045	bêta-bloquants (sauf esmolol)
CIS61252667	VISKEN 5 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10047	bêta-bloquants non cardio-sélectifs
CIS61252667	VISKEN 5 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10049	bradycardisants
CIS61252667	VISKEN 5 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS61252667	VISKEN 5 mg, comprimé	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS63117440	VISKALDIX, comprimé	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS63117440	VISKALDIX, comprimé	http://www.romedi.fr/romedi/DrugClass10044	bêta-bloquants (sauf esmolol et sotalol)
CIS63117440	VISKALDIX, comprimé	http://www.romedi.fr/romedi/DrugClass10045	bêta-bloquants (sauf esmolol)
CIS63117440	VISKALDIX, comprimé	http://www.romedi.fr/romedi/DrugClass10047	bêta-bloquants non cardio-sélectifs
CIS63117440	VISKALDIX, comprimé	http://www.romedi.fr/romedi/DrugClass10049	bradycardisants
CIS63117440	VISKALDIX, comprimé	http://www.romedi.fr/romedi/DrugClass10059	diurétiques
CIS63117440	VISKALDIX, comprimé	http://www.romedi.fr/romedi/DrugClass10062	diurétiques hypokaliémiants
CIS63117440	VISKALDIX, comprimé	http://www.romedi.fr/romedi/DrugClass10063	diurétiques thiazidiques et apparentés
CIS63117440	VISKALDIX, comprimé	http://www.romedi.fr/romedi/DrugClass10084	hypokaliémiants
CIS63117440	VISKALDIX, comprimé	http://www.romedi.fr/romedi/DrugClass10085	hyponatrémiants
CIS63117440	VISKALDIX, comprimé	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS63117440	VISKALDIX, comprimé	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS66057308	VISKEN QUINZE, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS66057308	VISKEN QUINZE, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10044	bêta-bloquants (sauf esmolol et sotalol)
CIS66057308	VISKEN QUINZE, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10045	bêta-bloquants (sauf esmolol)
CIS66057308	VISKEN QUINZE, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10047	bêta-bloquants non cardio-sélectifs
CIS66057308	VISKEN QUINZE, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10049	bradycardisants
CIS66057308	VISKEN QUINZE, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS66057308	VISKEN QUINZE, comprimé sécable	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS68645185	LODINE 200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10016	anti-inflammatoires non stéroïdiens
CIS68645185	LODINE 200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10082	hyperkaliémiants
CIS66489175	GANFORT 0,3 mg/ml + 5 mg/ml, collyre en solution	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS66489175	GANFORT 0,3 mg/ml + 5 mg/ml, collyre en solution	http://www.romedi.fr/romedi/DrugClass10044	bêta-bloquants (sauf esmolol et sotalol)
CIS66489175	GANFORT 0,3 mg/ml + 5 mg/ml, collyre en solution	http://www.romedi.fr/romedi/DrugClass10045	bêta-bloquants (sauf esmolol)
CIS66489175	GANFORT 0,3 mg/ml + 5 mg/ml, collyre en solution	http://www.romedi.fr/romedi/DrugClass10047	bêta-bloquants non cardio-sélectifs
CIS66489175	GANFORT 0,3 mg/ml + 5 mg/ml, collyre en solution	http://www.romedi.fr/romedi/DrugClass10049	bradycardisants
CIS66489175	GANFORT 0,3 mg/ml + 5 mg/ml, collyre en solution	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS60892664	GANFORT 0,3 mg/ml + 5 mg/ml, collyre en solution en récipient unidose	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS60892664	GANFORT 0,3 mg/ml + 5 mg/ml, collyre en solution en récipient unidose	http://www.romedi.fr/romedi/DrugClass10044	bêta-bloquants (sauf esmolol et sotalol)
CIS60892664	GANFORT 0,3 mg/ml + 5 mg/ml, collyre en solution en récipient unidose	http://www.romedi.fr/romedi/DrugClass10045	bêta-bloquants (sauf esmolol)
CIS60892664	GANFORT 0,3 mg/ml + 5 mg/ml, collyre en solution en récipient unidose	http://www.romedi.fr/romedi/DrugClass10047	bêta-bloquants non cardio-sélectifs
CIS60892664	GANFORT 0,3 mg/ml + 5 mg/ml, collyre en solution en récipient unidose	http://www.romedi.fr/romedi/DrugClass10049	bradycardisants
CIS60892664	GANFORT 0,3 mg/ml + 5 mg/ml, collyre en solution en récipient unidose	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS61497951	REQUIP 0,25 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10032	antiparkinsoniens dopaminergiques
CIS61497951	REQUIP 0,25 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10064	dopaminergiques
CIS61497951	REQUIP 0,25 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10106	médicaments à l'origine d'une hypotension orthostatique
CIS61497951	REQUIP 0,25 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10107	médicaments à risque lors du sevrage tabagique
CIS61497951	REQUIP 0,25 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS61150445	ROPINIROLE MYLAN 0,25 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10032	antiparkinsoniens dopaminergiques
CIS61150445	ROPINIROLE MYLAN 0,25 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10064	dopaminergiques
CIS61150445	ROPINIROLE MYLAN 0,25 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10106	médicaments à l'origine d'une hypotension orthostatique
CIS61150445	ROPINIROLE MYLAN 0,25 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10107	médicaments à risque lors du sevrage tabagique
CIS61150445	ROPINIROLE MYLAN 0,25 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS61553841	REQUIP LP 2 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/DrugClass10032	antiparkinsoniens dopaminergiques
CIS61553841	REQUIP LP 2 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/DrugClass10064	dopaminergiques
CIS61553841	REQUIP LP 2 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/DrugClass10106	médicaments à l'origine d'une hypotension orthostatique
CIS61553841	REQUIP LP 2 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/DrugClass10107	médicaments à risque lors du sevrage tabagique
CIS61553841	REQUIP LP 2 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS62494787	REQUIP LP 4 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/DrugClass10032	antiparkinsoniens dopaminergiques
CIS62494787	REQUIP LP 4 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/DrugClass10064	dopaminergiques
CIS62494787	REQUIP LP 4 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/DrugClass10106	médicaments à l'origine d'une hypotension orthostatique
CIS62494787	REQUIP LP 4 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/DrugClass10107	médicaments à risque lors du sevrage tabagique
CIS62494787	REQUIP LP 4 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS61872287	ROPINIROLE EG 0,5 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10032	antiparkinsoniens dopaminergiques
CIS61872287	ROPINIROLE EG 0,5 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10064	dopaminergiques
CIS61872287	ROPINIROLE EG 0,5 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10106	médicaments à l'origine d'une hypotension orthostatique
CIS61872287	ROPINIROLE EG 0,5 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10107	médicaments à risque lors du sevrage tabagique
CIS61872287	ROPINIROLE EG 0,5 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS61506592	ROPINIROLE ARROW GENERIQUES 0,25 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10032	antiparkinsoniens dopaminergiques
CIS61506592	ROPINIROLE ARROW GENERIQUES 0,25 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10064	dopaminergiques
CIS61506592	ROPINIROLE ARROW GENERIQUES 0,25 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10106	médicaments à l'origine d'une hypotension orthostatique
