CIS	CISLabel	IN	INlabel	drugUri
CIS63850791	LATANOPROST/TIMOLOL ARROW 50 microgrammes/5 mg par ml, collyre en solution	http://www.romedi.fr/romedi/INuenlmim5k9fqkkq1d2a4nivuo1fqvb2l	TIMOLOL	Q413994
CIS63218382	DORZOLAMIDE/TIMOLOL EG 20 mg/ml + 5 mg/ml, collyre en solution	http://www.romedi.fr/romedi/INuenlmim5k9fqkkq1d2a4nivuo1fqvb2l	TIMOLOL	Q413994
CIS63598408	DUALKOPT 20 mg/ml + 5 mg/ml, collyre en solution	http://www.romedi.fr/romedi/INuenlmim5k9fqkkq1d2a4nivuo1fqvb2l	TIMOLOL	Q413994
CIS65014745	DORZOLAMIDE/TIMOLOL CRISTERS 20 mg/mL + 5 mg/mL, collyre en solution	http://www.romedi.fr/romedi/INuenlmim5k9fqkkq1d2a4nivuo1fqvb2l	TIMOLOL	Q413994
CIS64184901	COSOPT 20 mg/ml + 5 mg/ml, collyre en solution	http://www.romedi.fr/romedi/INuenlmim5k9fqkkq1d2a4nivuo1fqvb2l	TIMOLOL	Q413994
CIS62806614	TRAVOPROST/TIMOLOL CRISTERS 40 microgrammes/mL + 5 mg/mL, collyre en solution	http://www.romedi.fr/romedi/INuenlmim5k9fqkkq1d2a4nivuo1fqvb2l	TIMOLOL	Q413994
CIS66708726	TIMOLOL ALCON 0,50 POUR CENT, collyre	http://www.romedi.fr/romedi/INuenlmim5k9fqkkq1d2a4nivuo1fqvb2l	TIMOLOL	Q413994
CIS68414513	NYOLOL 0,50 POUR CENT, collyre	http://www.romedi.fr/romedi/INuenlmim5k9fqkkq1d2a4nivuo1fqvb2l	TIMOLOL	Q413994
CIS69512818	OPHTIM 0,25 POUR CENT (0,625 mg/0,25 ml), collyre en récipient unidose	http://www.romedi.fr/romedi/INuenlmim5k9fqkkq1d2a4nivuo1fqvb2l	TIMOLOL	Q413994
CIS69371634	TIMOLOL TEVA 0,25 %, collyre en solution	http://www.romedi.fr/romedi/INuenlmim5k9fqkkq1d2a4nivuo1fqvb2l	TIMOLOL	Q413994
CIS67416486	COSIDIME 20 mg/mL + 5 mg/mL, collyre en solution	http://www.romedi.fr/romedi/INuenlmim5k9fqkkq1d2a4nivuo1fqvb2l	TIMOLOL	Q413994
CIS67918211	LATANOPROST/TIMOLOL BIOGARAN 50 microgrammes/5 mg par ml, collyre en solution	http://www.romedi.fr/romedi/INuenlmim5k9fqkkq1d2a4nivuo1fqvb2l	TIMOLOL	Q413994
CIS69086254	TRAVOPROST/TIMOLOL ZENTIVA 40 microgrammes/mL + 5 mg/mL, collyre en solution	http://www.romedi.fr/romedi/INuenlmim5k9fqkkq1d2a4nivuo1fqvb2l	TIMOLOL	Q413994
CIS60005856	FAMOTIDINE EG 20 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INg9k9sabjhaqdct2rsecihji2dhv5j297	FAMOTIDINE	Q411159
CIS67557907	FAMOTIDINE EG 40 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INg9k9sabjhaqdct2rsecihji2dhv5j297	FAMOTIDINE	Q411159
CIS68572075	FAMOTIDINE MYLAN 20 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INg9k9sabjhaqdct2rsecihji2dhv5j297	FAMOTIDINE	Q411159
CIS61571729	GEMCITABINE HOSPIRA 1 g, poudre pour solution pour perfusion	http://www.romedi.fr/romedi/INi9dbg334pedt6bq1gfmg1cerpujsujhu	GEMCITABINE	Q414143
CIS62148867	NUVARING 15 microgrammes/120 microgrammes/24 heures, système de diffusion vaginal	http://www.romedi.fr/romedi/IN84kqch16bvvp5ul7c5p4ijanbmfdu1gt	ÉTONOGESTREL	Q3733839
CIS66845924	NEXPLANON 68 mg, implant pour usage sous-cutané	http://www.romedi.fr/romedi/IN84kqch16bvvp5ul7c5p4ijanbmfdu1gt	ÉTONOGESTREL	Q3733839
CIS65166404	ZERBAXA 1 g/0,5 g, poudre pour solution à diluer pour perfusion	http://www.romedi.fr/romedi/INbv7bkc84p19d9qqoqrjq7e0uqv2kn6nb	CEFTOLOZANE	Q21011231
CIS60321676	IBRANCE 125 mg, gélule	http://www.romedi.fr/romedi/INb6cueqofri6j3c1eu4nj55cu9i8ccaik	PALBOCICLIB	Q15269707
CIS67316379	IBRANCE 75 mg, gélule	http://www.romedi.fr/romedi/INb6cueqofri6j3c1eu4nj55cu9i8ccaik	PALBOCICLIB	Q15269707
CIS68016146	IBRANCE 100 mg, gélule	http://www.romedi.fr/romedi/INb6cueqofri6j3c1eu4nj55cu9i8ccaik	PALBOCICLIB	Q15269707
CIS64350636	RELPAX 20 mg, comprimé pelliculé	http://www.romedi.fr/romedi/IN335l0mm3c194h841r6tnfelci3qfglga	ÉLÉTRIPTAN	Q415032
CIS63476564	RELPAX 40 mg, comprimé pelliculé	http://www.romedi.fr/romedi/IN335l0mm3c194h841r6tnfelci3qfglga	ÉLÉTRIPTAN	Q415032
CIS60715272	ELETRIPTAN BGR 20 mg, comprimé pelliculé	http://www.romedi.fr/romedi/IN335l0mm3c194h841r6tnfelci3qfglga	ÉLÉTRIPTAN	Q415032
CIS64516435	ELETRIPTAN MYLAN 40 mg, comprimé pelliculé	http://www.romedi.fr/romedi/IN335l0mm3c194h841r6tnfelci3qfglga	ÉLÉTRIPTAN	Q415032
CIS66373181	ELETRIPTAN PFIZER 40 mg, comprimé pelliculé	http://www.romedi.fr/romedi/IN335l0mm3c194h841r6tnfelci3qfglga	ÉLÉTRIPTAN	Q415032
CIS63100697	ELETRIPTAN EG 40 mg, comprimé pelliculé	http://www.romedi.fr/romedi/IN335l0mm3c194h841r6tnfelci3qfglga	ÉLÉTRIPTAN	Q415032
CIS62080918	ELETRIPTAN ZENTIVA 40 mg, comprimé pelliculé	http://www.romedi.fr/romedi/IN335l0mm3c194h841r6tnfelci3qfglga	ÉLÉTRIPTAN	Q415032
CIS62018514	ELETRIPTAN ARROW 20 mg, comprimé pelliculé	http://www.romedi.fr/romedi/IN335l0mm3c194h841r6tnfelci3qfglga	ÉLÉTRIPTAN	Q415032
CIS65559973	ELETRIPTAN ARROW 40 mg, comprimé pelliculé	http://www.romedi.fr/romedi/IN335l0mm3c194h841r6tnfelci3qfglga	ÉLÉTRIPTAN	Q415032
CIS69046879	ELETRIPTAN BGR 40 mg, comprimé pelliculé	http://www.romedi.fr/romedi/IN335l0mm3c194h841r6tnfelci3qfglga	ÉLÉTRIPTAN	Q415032
CIS69514954	ELETRIPTAN ZYDUS 40 mg, comprimé pelliculé	http://www.romedi.fr/romedi/IN335l0mm3c194h841r6tnfelci3qfglga	ÉLÉTRIPTAN	Q415032
CIS60092590	SINEMET 250 mg/25 mg, comprimé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS61721132	LEVODOPA CARBIDOPA TEVA 250 mg/25 mg, comprimé sécable	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS64275824	LEVODOPA CARBIDOPA TEVA 100 mg/10 mg, comprimé sécable	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS62892111	STALEVO 50 mg/12,5 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS64757532	DUODOPA 20 mg/ml + 5 mg/ml, gel intestinal	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS65927172	STALEVO 100 mg/25 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS65247735	STALEVO 150 mg/37,5 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS60914000	LEVODOPA CARBIDOPA TEVA LP 200 mg/50 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS64793585	LEVODOPA CARBIDOPA TEVA LP 100 mg/25 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS60929244	LEVODOPA/CARBIDOPA/ENTACAPONE BIOGARAN 100 mg/25 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS60817925	LEVODOPA/CARBIDOPA/ENTACAPONE EG 50 mg/12.5 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS60843197	LEVODOPA/CARBIDOPA/ENTACAPONE ARROW 100 mg/25 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS61396347	LEVODOPA/CARBIDOPA/ENTACAPONE ARROW 75 mg/18,75 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS61186758	STALEVO 175 mg/43,75 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS61863085	LEVODOPA/CARBIDOPA/ENTACAPONE ARROW 175 mg/43,75 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS63922746	LEVODOPA/CARBIDOPA/ENTACAPONE BIOGARAN 50 mg/12,5 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS63297052	LEVODOPA/CARBIDOPA/ENTACAPONE EG 125 mg/31,25 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS64595144	LEVODOPA/CARBIDOPA/ENTACAPONE EG 175 mg/43,75 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS64422676	LEVODOPA/CARBIDOPA/ENTACAPONE ARROW 200 mg/50 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS65456667	LEVODOPA/CARBIDOPA/ENTACAPONE BIOGARAN 125 mg/31,25 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS65675045	LEVODOPA/CARBIDOPA/ENTACAPONE BIOGARAN 200 mg/50 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS65436636	LEVODOPA/CARBIDOPA/ENTACAPONE EG 75 mg/18,75 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS66037184	LEVODOPA/CARBIDOPA/ENTACAPONE ARROW 125 mg/31,25 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS69606865	SINEMET 100 mg/10 mg, comprimé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS66749235	SINEMET LP 200 mg/50 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS66818261	SINEMET LP 100 mg/25 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS66851724	STALEVO 200 mg/50 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS68232927	STALEVO 125 mg/31,25 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS69044807	STALEVO 75 mg/18,75 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS66867148	LEVODOPA/CARBIDOPA/ENTACAPONE BIOGARAN 75 mg/18,75 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS66794579	LEVODOPA/CARBIDOPA/ENTACAPONE EG 150 mg/37,5 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS67248405	LEVODOPA/CARBIDOPA/ENTACAPONE ARROW 150 mg/37,5 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS68134034	LEVODOPA/CARBIDOPA/ENTACAPONE BIOGARAN 150 mg/37,5 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS68485478	LEVODOPA/CARBIDOPA/ENTACAPONE BIOGARAN 175 mg/43,75 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS68418180	LEVODOPA/CARBIDOPA/ENTACAPONE EG 100 mg/25 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS68080241	LEVODOPA/CARBIDOPA/ENTACAPONE EG 200 mg/50 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS69355498	CORBILTA 175 mg/43,75 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS69910715	LEVODOPA/CARBIDOPA/ENTACAPONE ARROW 50 mg/12,5 mg/200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INo6k259ue3ss03qtidctev2bc8jv3bqoe	CARBIDOPA	Q414225
CIS65664910	ICAZ LP 5 mg, gélule à libération prolongée	http://www.romedi.fr/romedi/INp7pk8dmr4ksgs4nogarj70ca66l0cd8i	ISRADIPINE	Q414873
CIS67966754	ICAZ LP 2,5 mg, gélule à libération prolongée	http://www.romedi.fr/romedi/INp7pk8dmr4ksgs4nogarj70ca66l0cd8i	ISRADIPINE	Q414873
CIS61280428	RASILEZ 150 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INkfim5mb96qi7hcs5730uoor8hu2n33jt	ALISKIRÈNE	Q414904
CIS61195604	RASILEZ 300 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INkfim5mb96qi7hcs5730uoor8hu2n33jt	ALISKIRÈNE	Q414904
CIS63593585	RASILEZ HCT 300 mg/12,5 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INkfim5mb96qi7hcs5730uoor8hu2n33jt	ALISKIRÈNE	Q414904
CIS65142848	RASILEZ HCT 150 mg/12,5 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INkfim5mb96qi7hcs5730uoor8hu2n33jt	ALISKIRÈNE	Q414904
CIS66862610	RASILEZ HCT 300 mg/25 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INkfim5mb96qi7hcs5730uoor8hu2n33jt	ALISKIRÈNE	Q414904
CIS62322104	CLINIMIX N12 G20, solution pour perfusion en poche bicompartiment	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS63104382	CLINIMIX N14 G30, solution pour perfusion en poche bicompartiment	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS60420681	PERIKABIVEN, émulsion pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS60447372	OLICLINOMEL N 6-900 E, émulsion pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS61117445	CLINIMIX N9 G15 E, solution pour perfusion en poche bicompartiment	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS62585564	STRUCTOKABIVEN 870 Kcal 1300 Kcal, 1700 Kcal, émulsion pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS61684869	PERIOLIMEL N4E, émulsion pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS62201138	OLIMEL N7E, émulsion pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS61786735	AMINOMIX 500, solution pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS63337059	KABIVEN, émulsion pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS62824950	REANUTRIFLEX LIPIDE G 144/N 8, émulsion pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS65418143	MEDNUTRIFLEX LIPIDE G 120/N 5,4/E, émulsion pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS65461618	NUTRINEAL PD4 A 1,1 POUR CENT D'ACIDES AMINES, solution pour dialyse péritonéale	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS66286011	AMINOMIX 500 E, solution pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS66067708	AMINOMIX 800 E, solution pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS66032721	OLIMEL N9E, émulsion pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS62217480	REANUTRIFLEX OMEGA G 144/N 8/E, émulsion pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS61983743	OLIMEL N7, émulsion pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS63163224	PEDIAVEN AP-HP NOUVEAU-NE 2, solution pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS62427265	SMOFKABIVEN E, émulsion pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS63740918	SMOFKABIVEN, émulsion pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS64115983	PEDIAVEN AP-HP NOUVEAU-NE 1, solution pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS64875819	NUMETAH G19%E, émulsion pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS66490117	NUMETAH G13% E PREMATURES, émulsion pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS67596034	OLICLINOMEL N 4-550 E, émulsion pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS67425987	OLICLINOMEL N 7-1000, émulsion pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS68868590	OLICLINOMEL N7-1000 E, émulsion pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS67678175	PEDIAVEN AP-HP G20, solution pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS68575185	PEDIAVEN AP-HP G15, solution pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS68074594	PERINUTRIFLEX LIPIDE G 64/N 4,6/E, émulsion pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS68861083	REANUTRIFLEX LIPIDE G 144/N 8/E, émulsion pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS69278991	NUMETAH G16%E, émulsion pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS69063120	OLIMEL N9, émulsion pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS69040082	MEDNUTRIFLEX OMEGA G 120/N 5,4/E, émulsion pour perfusion	http://www.romedi.fr/romedi/INcn2rhffbpfp95gei7o0t4v2a8e16sg3n	L-LYSINE	Q20816880
CIS66958808	ZYKADIA 150 mg, gélule	http://www.romedi.fr/romedi/INu8s5eme63dkq3p9ri48urcdvova4djb5	CÉRITINIB	Q21011233
CIS60368512	TAGRISSO 40 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INqlmgi88qlm4d1uds9n9b4nrv9r6f8g3c	OSIMERTINIB	Q21506464
CIS60463095	TAGRISSO 80 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INqlmgi88qlm4d1uds9n9b4nrv9r6f8g3c	OSIMERTINIB	Q21506464
CIS60845351	TRIELLA, comprimé	http://www.romedi.fr/romedi/INvfb8p0vvnqkch824l14iidlo1t0bis8q	NORÉTHISTÉRONE	Q421352
CIS64725221	TRISEQUENS, comprimé pelliculé	http://www.romedi.fr/romedi/INvfb8p0vvnqkch824l14iidlo1t0bis8q	NORÉTHISTÉRONE	Q421352
CIS62210849	ACTIVELLE, comprimé pelliculé	http://www.romedi.fr/romedi/INvfb8p0vvnqkch824l14iidlo1t0bis8q	NORÉTHISTÉRONE	Q421352
CIS68216773	KLIOGEST, comprimé pelliculé	http://www.romedi.fr/romedi/INvfb8p0vvnqkch824l14iidlo1t0bis8q	NORÉTHISTÉRONE	Q421352
CIS68778431	NOVOFEMME, comprimé pelliculé	http://www.romedi.fr/romedi/INvfb8p0vvnqkch824l14iidlo1t0bis8q	NORÉTHISTÉRONE	Q421352
CIS63781007	XALACOM 50 microgrammes/ml + 5 mg/ml, collyre en solution	http://www.romedi.fr/romedi/IN4t53o4k2ehss05ui1sartav82poli963	LATANOPROST	Q27078867
CIS61103424	LATANOPROST/TIMOLOL EG 50 microgrammes/5 mg par ml, collyre en solution	http://www.romedi.fr/romedi/IN4t53o4k2ehss05ui1sartav82poli963	LATANOPROST	Q27078867
CIS63521098	LATANOPROST/TIMOLOL MYLAN PHARMA 50 microgrammes/5 mg par ml, collyre en solution	http://www.romedi.fr/romedi/IN4t53o4k2ehss05ui1sartav82poli963	LATANOPROST	Q27078867
CIS63850791	LATANOPROST/TIMOLOL ARROW 50 microgrammes/5 mg par ml, collyre en solution	http://www.romedi.fr/romedi/IN4t53o4k2ehss05ui1sartav82poli963	LATANOPROST	Q27078867
CIS67918211	LATANOPROST/TIMOLOL BIOGARAN 50 microgrammes/5 mg par ml, collyre en solution	http://www.romedi.fr/romedi/IN4t53o4k2ehss05ui1sartav82poli963	LATANOPROST	Q27078867
CIS61505362	SPRYCEL 20 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INjievlvki09vrnpedffrafqolrgeuoglv	DASATINIB	Q27139135
CIS60249903	SPRYCEL 70 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INjievlvki09vrnpedffrafqolrgeuoglv	DASATINIB	Q27139135
CIS63212461	SPRYCEL 50 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INjievlvki09vrnpedffrafqolrgeuoglv	DASATINIB	Q27139135
CIS61892368	SPRYCEL 100 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INjievlvki09vrnpedffrafqolrgeuoglv	DASATINIB	Q27139135
CIS61939921	AMLOR 10 mg, gélule	http://www.romedi.fr/romedi/IN1lk8fqj9a8uu4c46uilehbji70ivl2ee	AMLODIPINE	Q411347
CIS63458349	AMLOR 5 mg, gélule	http://www.romedi.fr/romedi/IN1lk8fqj9a8uu4c46uilehbji70ivl2ee	AMLODIPINE	Q411347
CIS61351252	AMLODIPINE BOUCHARA-RECORDATI 10 mg, gélule	http://www.romedi.fr/romedi/IN1lk8fqj9a8uu4c46uilehbji70ivl2ee	AMLODIPINE	Q411347
CIS60058008	EXFORGE 10 mg/160 mg, comprimé pelliculé	http://www.romedi.fr/romedi/IN1lk8fqj9a8uu4c46uilehbji70ivl2ee	AMLODIPINE	Q411347
CIS63123849	CADUET 5 mg/10 mg, comprimé pelliculé	http://www.romedi.fr/romedi/IN1lk8fqj9a8uu4c46uilehbji70ivl2ee	AMLODIPINE	Q411347
CIS62834784	AMLODIPINE EVOLUGEN 5 mg, gélule	http://www.romedi.fr/romedi/IN1lk8fqj9a8uu4c46uilehbji70ivl2ee	AMLODIPINE	Q411347
CIS62920265	AMLODIPINE ZENTIVA 10 mg, gélule	http://www.romedi.fr/romedi/IN1lk8fqj9a8uu4c46uilehbji70ivl2ee	AMLODIPINE	Q411347
CIS62042102	AMLODIPINE ALMUS 5 mg, gélule	http://www.romedi.fr/romedi/IN1lk8fqj9a8uu4c46uilehbji70ivl2ee	AMLODIPINE	Q411347
CIS62514791	AMLODIPINE ARROW 10 mg, gélule	http://www.romedi.fr/romedi/IN1lk8fqj9a8uu4c46uilehbji70ivl2ee	AMLODIPINE	Q411347
CIS61695837	EXFORGE 5 mg/80 mg, comprimé pelliculé	http://www.romedi.fr/romedi/IN1lk8fqj9a8uu4c46uilehbji70ivl2ee	AMLODIPINE	Q411347
CIS63657486	AMLODIPINE MYLAN 10 mg, gélule	http://www.romedi.fr/romedi/IN1lk8fqj9a8uu4c46uilehbji70ivl2ee	AMLODIPINE	Q411347
